Temperature (K)	Pressure (MPa)	Density (l, kg/m3)	Volume (l, m3/kg)	Internal Energy (l, kJ/kg)	Enthalpy (l, kJ/kg)	Entropy (l, J/g*K)	Cv (l, J/g*K)	Cp (l, J/g*K)	Sound Spd. (l, m/s)	Joule-Thomson (l, K/MPa)	Viscosity (l, uPa*s)	Therm. Cond. (l, W/m*K)	Surf. Tension (l, N/m)	Density (v, kg/m3)	Volume (v, m3/kg)	Internal Energy (v, kJ/kg)	Enthalpy (v, kJ/kg)	Entropy (v, J/g*K)	Cv (v, J/g*K)	Cp (v, J/g*K)	Sound Spd. (v, m/s)	Joule-Thomson (v, K/MPa)	Viscosity (v, uPa*s)	Therm. Cond. (v, W/m*K)
268.41	0.24573	1310.3	0.00076319	193.47	193.66	0.97672	0.87325	1.3285	643.44	-0.18950	283.33	0.094125	0.012097	12.191	0.082030	375.65	395.81	1.7299	0.74713	0.87630	146.99	34.816	10.553	0.011104
268.55	0.24703	1309.8	0.00076346	193.66	193.85	0.97741	0.87342	1.3289	642.79	-0.18894	282.81	0.094063	0.012077	12.252	0.081616	375.73	395.90	1.7298	0.74753	0.87691	146.99	34.758	10.558	0.011116
268.69	0.24833	1309.4	0.00076372	193.84	194.03	0.97810	0.87359	1.3293	642.15	-0.18837	282.30	0.094000	0.012057	12.314	0.081206	375.81	395.98	1.7297	0.74793	0.87751	146.99	34.701	10.563	0.011128
268.83	0.24963	1308.9	0.00076399	194.03	194.22	0.97878	0.87376	1.3296	641.51	-0.18781	281.79	0.093938	0.012037	12.376	0.080800	375.89	396.06	1.7296	0.74833	0.87811	146.99	34.644	10.568	0.011140
268.97	0.25093	1308.5	0.00076425	194.21	194.40	0.97946	0.87393	1.3300	640.88	-0.18725	281.29	0.093876	0.012018	12.438	0.080399	375.97	396.14	1.7295	0.74873	0.87870	146.99	34.587	10.573	0.011152
269.10	0.25223	1308.0	0.00076451	194.39	194.59	0.98014	0.87410	1.3303	640.24	-0.18668	280.78	0.093815	0.011998	12.500	0.080001	376.05	396.22	1.7294	0.74912	0.87930	146.99	34.531	10.578	0.011164
269.24	0.25353	1307.6	0.00076477	194.57	194.77	0.98082	0.87426	1.3307	639.61	-0.18612	280.28	0.093753	0.011979	12.562	0.079607	376.12	396.31	1.7294	0.74952	0.87989	146.99	34.475	10.583	0.011176
269.38	0.25483	1307.1	0.00076503	194.76	194.95	0.98149	0.87443	1.3310	638.99	-0.18556	279.79	0.093692	0.011959	12.624	0.079217	376.20	396.39	1.7293	0.74991	0.88049	146.99	34.420	10.588	0.011187
269.51	0.25613	1306.7	0.00076529	194.94	195.13	0.98216	0.87460	1.3314	638.36	-0.18500	279.30	0.093632	0.011940	12.685	0.078831	376.28	396.47	1.7292	0.75030	0.88108	146.99	34.365	10.593	0.011199
269.65	0.25743	1306.3	0.00076555	195.12	195.31	0.98283	0.87476	1.3317	637.74	-0.18444	278.81	0.093571	0.011921	12.747	0.078448	376.35	396.55	1.7291	0.75069	0.88167	146.99	34.310	10.598	0.011211
269.78	0.25873	1305.8	0.00076580	195.30	195.49	0.98349	0.87493	1.3321	637.11	-0.18388	278.32	0.093511	0.011902	12.809	0.078069	376.43	396.63	1.7290	0.75108	0.88226	146.99	34.256	10.603	0.011222
269.92	0.26003	1305.4	0.00076606	195.47	195.67	0.98416	0.87510	1.3324	636.50	-0.18333	277.84	0.093451	0.011883	12.871	0.077694	376.50	396.71	1.7289	0.75147	0.88285	146.99	34.202	10.608	0.011234
270.05	0.26134	1304.9	0.00076632	195.65	195.85	0.98482	0.87526	1.3328	635.88	-0.18277	277.35	0.093391	0.011864	12.933	0.077323	376.58	396.79	1.7289	0.75185	0.88343	146.99	34.148	10.613	0.011246
270.19	0.26264	1304.5	0.00076657	195.83	196.03	0.98547	0.87543	1.3331	635.27	-0.18221	276.88	0.093331	0.011845	12.995	0.076955	376.65	396.86	1.7288	0.75224	0.88402	146.98	34.095	10.618	0.011257
270.32	0.26394	1304.1	0.00076683	196.01	196.21	0.98613	0.87559	1.3335	634.65	-0.18166	276.40	0.093272	0.011826	13.056	0.076591	376.73	396.94	1.7287	0.75262	0.88460	146.98	34.042	10.622	0.011269
270.45	0.26524	1303.6	0.00076708	196.18	196.39	0.98678	0.87575	1.3338	634.05	-0.18110	275.93	0.093213	0.011807	13.118	0.076230	376.80	397.02	1.7286	0.75300	0.88518	146.98	33.990	10.627	0.011280
270.58	0.26654	1303.2	0.00076734	196.36	196.56	0.98743	0.87591	1.3342	633.44	-0.18054	275.46	0.093154	0.011789	13.180	0.075872	376.88	397.10	1.7286	0.75339	0.88576	146.98	33.938	10.632	0.011291
270.72	0.26784	1302.8	0.00076759	196.53	196.74	0.98807	0.87608	1.3345	632.83	-0.17999	274.99	0.093095	0.011770	13.242	0.075518	376.95	397.18	1.7285	0.75377	0.88634	146.98	33.886	10.637	0.011303
270.85	0.26914	1302.3	0.00076784	196.71	196.91	0.98872	0.87624	1.3349	632.23	-0.17944	274.53	0.093037	0.011752	13.304	0.075167	377.02	397.25	1.7284	0.75414	0.88692	146.98	33.834	10.642	0.011314
270.98	0.27044	1301.9	0.00076810	196.88	197.09	0.98936	0.87640	1.3352	631.63	-0.17888	274.07	0.092979	0.011733	13.366	0.074819	377.10	397.33	1.7283	0.75452	0.88750	146.98	33.783	10.647	0.011325
271.11	0.27174	1301.5	0.00076835	197.05	197.26	0.99000	0.87656	1.3356	631.03	-0.17833	273.61	0.092921	0.011715	13.427	0.074475	377.17	397.41	1.7282	0.75490	0.88808	146.98	33.732	10.651	0.011337
271.24	0.27304	1301.1	0.00076860	197.22	197.43	0.99063	0.87672	1.3359	630.44	-0.17778	273.15	0.092863	0.011697	13.489	0.074133	377.24	397.48	1.7282	0.75527	0.88865	146.97	33.682	10.656	0.011348
271.37	0.27434	1300.6	0.00076885	197.40	197.61	0.99127	0.87688	1.3362	629.84	-0.17723	272.70	0.092806	0.011678	13.551	0.073795	377.31	397.56	1.7281	0.75564	0.88922	146.97	33.632	10.661	0.011359
271.49	0.27564	1300.2	0.00076910	197.57	197.78	0.99190	0.87704	1.3366	629.25	-0.17668	272.25	0.092748	0.011660	13.613	0.073460	377.39	397.63	1.7280	0.75602	0.88980	146.97	33.582	10.665	0.011370
271.62	0.27694	1299.8	0.00076935	197.74	197.95	0.99252	0.87720	1.3369	628.66	-0.17613	271.80	0.092691	0.011642	13.675	0.073128	377.46	397.71	1.7279	0.75639	0.89037	146.97	33.532	10.670	0.011381
271.75	0.27824	1299.4	0.00076959	197.91	198.12	0.99315	0.87735	1.3373	628.08	-0.17558	271.35	0.092635	0.011624	13.736	0.072799	377.53	397.78	1.7279	0.75676	0.89094	146.97	33.483	10.675	0.011392
271.88	0.27955	1299.0	0.00076984	198.08	198.29	0.99377	0.87751	1.3376	627.49	-0.17503	270.91	0.092578	0.011606	13.798	0.072473	377.60	397.86	1.7278	0.75713	0.89150	146.97	33.434	10.679	0.011403
272.00	0.28085	1298.6	0.00077009	198.25	198.46	0.99440	0.87767	1.3379	626.91	-0.17448	270.47	0.092522	0.011588	13.860	0.072150	377.67	397.93	1.7277	0.75749	0.89207	146.96	33.385	10.684	0.011414
272.13	0.28215	1298.1	0.00077034	198.42	198.63	0.99501	0.87783	1.3383	626.33	-0.17393	270.03	0.092466	0.011571	13.922	0.071829	377.74	398.01	1.7277	0.75786	0.89264	146.96	33.337	10.689	0.011425
272.26	0.28345	1297.7	0.00077058	198.58	198.80	0.99563	0.87798	1.3386	625.75	-0.17338	269.59	0.092410	0.011553	13.984	0.071512	377.81	398.08	1.7276	0.75823	0.89320	146.96	33.289	10.693	0.011436
272.38	0.28475	1297.3	0.00077083	198.75	198.97	0.99625	0.87814	1.3390	625.17	-0.17284	269.16	0.092354	0.011535	14.045	0.071197	377.88	398.15	1.7275	0.75859	0.89377	146.96	33.241	10.698	0.011447
272.51	0.28605	1296.9	0.00077107	198.92	199.14	0.99686	0.87829	1.3393	624.60	-0.17229	268.73	0.092298	0.011518	14.107	0.070885	377.95	398.23	1.7274	0.75895	0.89433	146.95	33.194	10.703	0.011458
272.63	0.28735	1296.5	0.00077132	199.08	199.30	0.99747	0.87845	1.3396	624.03	-0.17174	268.30	0.092243	0.011500	14.169	0.070576	378.02	398.30	1.7274	0.75932	0.89489	146.95	33.146	10.707	0.011469
272.76	0.28865	1296.1	0.00077156	199.25	199.47	0.99808	0.87860	1.3400	623.46	-0.17120	267.87	0.092188	0.011483	14.231	0.070270	378.09	398.37	1.7273	0.75968	0.89545	146.95	33.100	10.712	0.011480
272.88	0.28995	1295.7	0.00077180	199.41	199.64	0.99868	0.87875	1.3403	622.89	-0.17065	267.45	0.092133	0.011465	14.293	0.069966	378.16	398.45	1.7272	0.76004	0.89601	146.95	33.053	10.716	0.011491
273.00	0.29125	1295.3	0.00077205	199.58	199.80	0.99928	0.87891	1.3406	622.32	-0.17011	267.03	0.092078	0.011448	14.355	0.069665	378.23	398.52	1.7272	0.76039	0.89657	146.94	33.007	10.721	0.011501
273.13	0.29255	1294.9	0.00077229	199.74	199.97	0.99988	0.87906	1.3410	621.76	-0.16956	266.61	0.092024	0.011431	14.416	0.069366	378.30	398.59	1.7271	0.76075	0.89712	146.94	32.961	10.725	0.011512
273.25	0.29385	1294.5	0.00077253	199.91	200.13	1.0005	0.87921	1.3413	621.19	-0.16902	266.19	0.091970	0.011414	14.478	0.069070	378.36	398.66	1.7270	0.76111	0.89768	146.94	32.915	10.730	0.011523
273.37	0.29515	1294.0	0.00077277	200.07	200.30	1.0011	0.87936	1.3416	620.63	-0.16848	265.77	0.091915	0.011396	14.540	0.068776	378.43	398.73	1.7270	0.76146	0.89823	146.93	32.869	10.734	0.011533
273.49	0.29645	1293.6	0.00077301	200.23	200.46	1.0017	0.87952	1.3420	620.07	-0.16793	265.36	0.091862	0.011379	14.602	0.068485	378.50	398.80	1.7269	0.76182	0.89879	146.93	32.824	10.739	0.011544
273.61	0.29776	1293.2	0.00077325	200.39	200.62	1.0023	0.87967	1.3423	619.52	-0.16739	264.95	0.091808	0.011362	14.664	0.068196	378.57	398.87	1.7268	0.76217	0.89934	146.93	32.779	10.743	0.011555
273.73	0.29906	1292.8	0.00077349	200.55	200.79	1.0029	0.87982	1.3426	618.96	-0.16685	264.54	0.091754	0.011345	14.725	0.067910	378.64	398.94	1.7268	0.76252	0.89989	146.92	32.734	10.748	0.011565
273.86	0.30036	1292.4	0.00077373	200.72	200.95	1.0034	0.87997	1.3430	618.41	-0.16631	264.13	0.091701	0.011329	14.787	0.067626	378.70	399.01	1.7267	0.76288	0.90044	146.92	32.690	10.752	0.011576
273.98	0.30166	1292.0	0.00077397	200.88	201.11	1.0040	0.88012	1.3433	617.86	-0.16577	263.73	0.091648	0.011312	14.849	0.067345	378.77	399.08	1.7266	0.76323	0.90099	146.92	32.646	10.757	0.011586
274.09	0.30296	1291.6	0.00077420	201.04	201.27	1.0046	0.88027	1.3436	617.31	-0.16523	263.33	0.091595	0.011295	14.911	0.067066	378.84	399.15	1.7266	0.76358	0.90154	146.91	32.602	10.761	0.011597
274.21	0.30426	1291.3	0.00077444	201.20	201.43	1.0052	0.88042	1.3440	616.76	-0.16469	262.93	0.091542	0.011278	14.973	0.066789	378.90	399.22	1.7265	0.76392	0.90208	146.91	32.558	10.765	0.011607
274.33	0.30556	1290.9	0.00077468	201.35	201.59	1.0058	0.88056	1.3443	616.21	-0.16415	262.53	0.091490	0.011262	15.034	0.066514	378.97	399.29	1.7264	0.76427	0.90263	146.91	32.515	10.770	0.011617
274.45	0.30686	1290.5	0.00077491	201.51	201.75	1.0064	0.88071	1.3446	615.67	-0.16361	262.13	0.091437	0.011245	15.096	0.066242	379.03	399.36	1.7264	0.76462	0.90318	146.90	32.471	10.774	0.011628
274.57	0.30816	1290.1	0.00077515	201.67	201.91	1.0069	0.88086	1.3449	615.13	-0.16307	261.74	0.091385	0.011229	15.158	0.065972	379.10	399.43	1.7263	0.76496	0.90372	146.90	32.428	10.778	0.011638
274.69	0.30946	1289.7	0.00077539	201.83	202.07	1.0075	0.88101	1.3453	614.59	-0.16253	261.35	0.091333	0.011212	15.220	0.065704	379.16	399.50	1.7262	0.76531	0.90426	146.89	32.386	10.783	0.011648
274.80	0.31076	1289.3	0.00077562	201.99	202.23	1.0081	0.88115	1.3456	614.05	-0.16199	260.96	0.091281	0.011196	15.282	0.065438	379.23	399.57	1.7262	0.76565	0.90481	146.89	32.343	10.787	0.011659
274.92	0.31206	1288.9	0.00077585	202.14	202.38	1.0086	0.88130	1.3459	613.51	-0.16145	260.57	0.091229	0.011179	15.343	0.065174	379.29	399.63	1.7261	0.76599	0.90535	146.89	32.301	10.791	0.011669
275.04	0.31336	1288.5	0.00077609	202.30	202.54	1.0092	0.88145	1.3462	612.97	-0.16092	260.18	0.091178	0.011163	15.405	0.064913	379.36	399.70	1.7261	0.76633	0.90589	146.88	32.259	10.796	0.011679
275.15	0.31466	1288.1	0.00077632	202.45	202.70	1.0098	0.88159	1.3466	612.44	-0.16038	259.80	0.091126	0.011147	15.467	0.064654	379.42	399.77	1.7260	0.76667	0.90643	146.88	32.217	10.800	0.011689
275.27	0.31597	1287.7	0.00077655	202.61	202.85	1.0103	0.88174	1.3469	611.91	-0.15984	259.41	0.091075	0.011131	15.529	0.064396	379.49	399.84	1.7259	0.76701	0.90696	146.87	32.176	10.804	0.011699
275.39	0.31727	1287.4	0.00077679	202.76	203.01	1.0109	0.88188	1.3472	611.38	-0.15931	259.03	0.091024	0.011115	15.591	0.064141	379.55	399.90	1.7259	0.76735	0.90750	146.87	32.134	10.809	0.011710
275.50	0.31857	1287.0	0.00077702	202.92	203.17	1.0115	0.88203	1.3475	610.85	-0.15877	258.65	0.090973	0.011099	15.653	0.063887	379.62	399.97	1.7258	0.76769	0.90804	146.87	32.093	10.813	0.011720
275.62	0.31987	1286.6	0.00077725	203.07	203.32	1.0120	0.88217	1.3479	610.32	-0.15824	258.28	0.090923	0.011083	15.714	0.063636	379.68	400.03	1.7258	0.76803	0.90857	146.86	32.052	10.817	0.011730
275.73	0.32117	1286.2	0.00077748	203.22	203.47	1.0126	0.88231	1.3482	609.80	-0.15770	257.90	0.090872	0.011067	15.776	0.063387	379.74	400.10	1.7257	0.76836	0.90911	146.86	32.012	10.821	0.011740
275.84	0.32247	1285.8	0.00077771	203.38	203.63	1.0131	0.88246	1.3485	609.27	-0.15717	257.53	0.090822	0.011051	15.838	0.063139	379.81	400.17	1.7256	0.76870	0.90964	146.85	31.971	10.825	0.011750
275.96	0.32377	1285.4	0.00077794	203.53	203.78	1.0137	0.88260	1.3488	608.75	-0.15663	257.16	0.090772	0.011035	15.900	0.062894	379.87	400.23	1.7256	0.76903	0.91017	146.85	31.931	10.830	0.011760
276.07	0.32507	1285.1	0.00077817	203.68	203.94	1.0142	0.88274	1.3492	608.23	-0.15610	256.79	0.090722	0.011019	15.962	0.062650	379.93	400.30	1.7255	0.76936	0.91071	146.84	31.891	10.834	0.011770
276.18	0.32637	1284.7	0.00077840	203.83	204.09	1.0148	0.88288	1.3495	607.71	-0.15556	256.42	0.090672	0.011003	16.023	0.062408	379.99	400.36	1.7255	0.76970	0.91124	146.84	31.851	10.838	0.011780
276.30	0.32767	1284.3	0.00077863	203.99	204.24	1.0153	0.88303	1.3498	607.19	-0.15503	256.05	0.090622	0.010988	16.085	0.062169	380.06	400.43	1.7254	0.77003	0.91177	146.83	31.812	10.842	0.011790
276.41	0.32897	1283.9	0.00077886	204.14	204.39	1.0159	0.88317	1.3501	606.68	-0.15450	255.69	0.090573	0.010972	16.147	0.061930	380.12	400.49	1.7253	0.77036	0.91229	146.83	31.773	10.846	0.011800
276.52	0.33027	1283.6	0.00077908	204.29	204.54	1.0164	0.88331	1.3504	606.16	-0.15397	255.32	0.090524	0.010956	16.209	0.061694	380.18	400.56	1.7253	0.77069	0.91282	146.82	31.733	10.851	0.011809
276.63	0.33157	1283.2	0.00077931	204.44	204.69	1.0170	0.88345	1.3508	605.65	-0.15343	254.96	0.090474	0.010941	16.271	0.061460	380.24	400.62	1.7252	0.77102	0.91335	146.82	31.694	10.855	0.011819
276.74	0.33287	1282.8	0.00077954	204.59	204.85	1.0175	0.88359	1.3511	605.14	-0.15290	254.60	0.090425	0.010925	16.333	0.061227	380.30	400.69	1.7252	0.77134	0.91388	146.81	31.656	10.859	0.011829
276.85	0.33418	1282.4	0.00077977	204.73	205.00	1.0180	0.88373	1.3514	604.63	-0.15237	254.25	0.090376	0.010910	16.395	0.060996	380.37	400.75	1.7251	0.77167	0.91440	146.81	31.617	10.863	0.011839
276.96	0.33548	1282.1	0.00077999	204.88	205.15	1.0186	0.88387	1.3517	604.12	-0.15184	253.89	0.090328	0.010895	16.456	0.060767	380.43	400.81	1.7251	0.77200	0.91493	146.80	31.579	10.867	0.011849
277.08	0.33678	1281.7	0.00078022	205.03	205.29	1.0191	0.88401	1.3520	603.61	-0.15131	253.53	0.090279	0.010879	16.518	0.060539	380.49	400.88	1.7250	0.77232	0.91545	146.80	31.541	10.871	0.011858
277.19	0.33808	1281.3	0.00078044	205.18	205.44	1.0197	0.88415	1.3523	603.11	-0.15078	253.18	0.090231	0.010864	16.580	0.060313	380.55	400.94	1.7249	0.77265	0.91597	146.79	31.503	10.875	0.011868
277.29	0.33938	1281.0	0.00078067	205.33	205.59	1.0202	0.88428	1.3527	602.61	-0.15025	252.83	0.090183	0.010849	16.642	0.060089	380.61	401.00	1.7249	0.77297	0.91650	146.79	31.465	10.879	0.011878
277.40	0.34068	1280.6	0.00078089	205.47	205.74	1.0207	0.88442	1.3530	602.10	-0.14972	252.48	0.090134	0.010834	16.704	0.059867	380.67	401.06	1.7248	0.77329	0.91702	146.78	31.428	10.883	0.011888
277.51	0.34198	1280.2	0.00078112	205.62	205.89	1.0212	0.88456	1.3533	601.60	-0.14919	252.13	0.090086	0.010818	16.766	0.059646	380.73	401.13	1.7248	0.77361	0.91754	146.77	31.390	10.887	0.011897
277.62	0.34328	1279.9	0.00078134	205.77	206.04	1.0218	0.88470	1.3536	601.10	-0.14866	251.79	0.090039	0.010803	16.827	0.059427	380.79	401.19	1.7247	0.77393	0.91806	146.77	31.353	10.891	0.011907
277.73	0.34458	1279.5	0.00078156	205.91	206.18	1.0223	0.88484	1.3539	600.61	-0.14813	251.44	0.089991	0.010788	16.889	0.059209	380.85	401.25	1.7247	0.77425	0.91858	146.76	31.316	10.895	0.011916
277.84	0.34588	1279.1	0.00078179	206.06	206.33	1.0228	0.88497	1.3542	600.11	-0.14760	251.10	0.089943	0.010773	16.951	0.058993	380.91	401.31	1.7246	0.77457	0.91909	146.76	31.280	10.899	0.011926
277.95	0.34718	1278.8	0.00078201	206.20	206.48	1.0233	0.88511	1.3546	599.61	-0.14707	250.76	0.089896	0.010758	17.013	0.058778	380.97	401.38	1.7246	0.77489	0.91961	146.75	31.243	10.903	0.011935
278.05	0.34848	1278.4	0.00078223	206.35	206.62	1.0239	0.88524	1.3549	599.12	-0.14654	250.42	0.089849	0.010743	17.075	0.058565	381.03	401.44	1.7245	0.77521	0.92013	146.75	31.207	10.907	0.011945
278.16	0.34978	1278.0	0.00078245	206.49	206.77	1.0244	0.88538	1.3552	598.63	-0.14601	250.08	0.089802	0.010729	17.137	0.058354	381.09	401.50	1.7245	0.77553	0.92064	146.74	31.170	10.911	0.011955
278.27	0.35108	1277.7	0.00078267	206.64	206.91	1.0249	0.88552	1.3555	598.14	-0.14549	249.74	0.089755	0.010714	17.199	0.058144	381.15	401.56	1.7244	0.77584	0.92116	146.73	31.134	10.915	0.011964
278.37	0.35239	1277.3	0.00078289	206.78	207.06	1.0254	0.88565	1.3558	597.65	-0.14496	249.40	0.089708	0.010699	17.261	0.057935	381.20	401.62	1.7244	0.77616	0.92167	146.73	31.098	10.919	0.011973
278.48	0.35369	1277.0	0.00078311	206.92	207.20	1.0259	0.88579	1.3561	597.16	-0.14443	249.07	0.089661	0.010684	17.322	0.057728	381.26	401.68	1.7243	0.77647	0.92219	146.72	31.063	10.923	0.011983
278.59	0.35499	1276.6	0.00078333	207.07	207.34	1.0264	0.88592	1.3564	596.67	-0.14390	248.74	0.089615	0.010670	17.384	0.057523	381.32	401.74	1.7242	0.77679	0.92270	146.72	31.027	10.927	0.011992
278.69	0.35629	1276.2	0.00078355	207.21	207.49	1.0270	0.88605	1.3567	596.19	-0.14338	248.40	0.089569	0.010655	17.446	0.057319	381.38	401.80	1.7242	0.77710	0.92321	146.71	30.992	10.931	0.012002
278.80	0.35759	1275.9	0.00078377	207.35	207.63	1.0275	0.88619	1.3571	595.70	-0.14285	248.07	0.089522	0.010640	17.508	0.057116	381.44	401.86	1.7241	0.77741	0.92372	146.70	30.957	10.935	0.012011
278.90	0.35889	1275.5	0.00078399	207.49	207.77	1.0280	0.88632	1.3574	595.22	-0.14233	247.75	0.089476	0.010626	17.570	0.056915	381.49	401.92	1.7241	0.77772	0.92423	146.70	30.922	10.939	0.012020
279.01	0.36019	1275.2	0.00078421	207.63	207.92	1.0285	0.88646	1.3577	594.74	-0.14180	247.42	0.089430	0.010611	17.632	0.056715	381.55	401.98	1.7240	0.77804	0.92474	146.69	30.887	10.943	0.012030
279.11	0.36149	1274.8	0.00078443	207.77	208.06	1.0290	0.88659	1.3580	594.26	-0.14127	247.09	0.089384	0.010597	17.694	0.056517	381.61	402.04	1.7240	0.77835	0.92525	146.68	30.853	10.947	0.012039
279.22	0.36279	1274.5	0.00078465	207.92	208.20	1.0295	0.88672	1.3583	593.78	-0.14075	246.77	0.089339	0.010583	17.756	0.056320	381.67	402.10	1.7239	0.77866	0.92576	146.68	30.818	10.951	0.012048
279.32	0.36409	1274.1	0.00078486	208.06	208.34	1.0300	0.88685	1.3586	593.30	-0.14022	246.45	0.089293	0.010568	17.818	0.056124	381.72	402.16	1.7239	0.77896	0.92627	146.67	30.784	10.955	0.012058
279.42	0.36539	1273.8	0.00078508	208.20	208.48	1.0305	0.88698	1.3589	592.83	-0.13970	246.12	0.089248	0.010554	17.880	0.055930	381.78	402.22	1.7238	0.77927	0.92677	146.67	30.750	10.959	0.012067
279.53	0.36669	1273.4	0.00078530	208.33	208.62	1.0310	0.88712	1.3592	592.35	-0.13917	245.80	0.089202	0.010540	17.942	0.055737	381.84	402.28	1.7238	0.77958	0.92728	146.66	30.716	10.962	0.012076
279.63	0.36799	1273.1	0.00078551	208.47	208.76	1.0315	0.88725	1.3595	591.88	-0.13865	245.48	0.089157	0.010525	18.003	0.055545	381.89	402.33	1.7237	0.77989	0.92778	146.65	30.682	10.966	0.012085
279.73	0.36929	1272.7	0.00078573	208.61	208.90	1.0320	0.88738	1.3598	591.41	-0.13812	245.17	0.089112	0.010511	18.065	0.055354	381.95	402.39	1.7237	0.78019	0.92829	146.65	30.648	10.970	0.012094
279.83	0.37060	1272.4	0.00078595	208.75	209.04	1.0325	0.88751	1.3601	590.94	-0.13760	244.85	0.089067	0.010497	18.127	0.055165	382.01	402.45	1.7236	0.78050	0.92879	146.64	30.615	10.974	0.012104
279.94	0.37190	1272.0	0.00078616	208.89	209.18	1.0330	0.88764	1.3605	590.47	-0.13708	244.54	0.089022	0.010483	18.189	0.054977	382.06	402.51	1.7236	0.78080	0.92929	146.63	30.582	10.978	0.012113
280.04	0.37320	1271.7	0.00078638	209.03	209.32	1.0335	0.88777	1.3608	590.00	-0.13655	244.22	0.088978	0.010469	18.251	0.054791	382.12	402.57	1.7235	0.78110	0.92980	146.62	30.548	10.982	0.012122
280.14	0.37450	1271.3	0.00078659	209.16	209.46	1.0340	0.88790	1.3611	589.53	-0.13603	243.91	0.088933	0.010455	18.313	0.054605	382.18	402.62	1.7235	0.78141	0.93030	146.62	30.515	10.985	0.012131
280.24	0.37580	1271.0	0.00078680	209.30	209.60	1.0345	0.88803	1.3614	589.06	-0.13551	243.60	0.088889	0.010441	18.375	0.054421	382.23	402.68	1.7234	0.78171	0.93080	146.61	30.483	10.989	0.012140
280.34	0.37710	1270.6	0.00078702	209.44	209.74	1.0349	0.88816	1.3617	588.60	-0.13498	243.29	0.088844	0.010427	18.437	0.054238	382.29	402.74	1.7234	0.78201	0.93130	146.60	30.450	10.993	0.012149
280.44	0.37840	1270.3	0.00078723	209.58	209.87	1.0354	0.88829	1.3620	588.14	-0.13446	242.98	0.088800	0.010413	18.499	0.054057	382.34	402.80	1.7234	0.78231	0.93180	146.60	30.417	10.997	0.012158
280.54	0.37970	1269.9	0.00078744	209.71	210.01	1.0359	0.88842	1.3623	587.67	-0.13394	242.67	0.088756	0.010399	18.561	0.053876	382.40	402.85	1.7233	0.78261	0.93230	146.59	30.385	11.001	0.012167
280.64	0.38100	1269.6	0.00078766	209.85	210.15	1.0364	0.88855	1.3626	587.21	-0.13342	242.37	0.088712	0.010385	18.623	0.053697	382.45	402.91	1.7233	0.78291	0.93280	146.58	30.353	11.004	0.012176
280.74	0.38230	1269.2	0.00078787	209.98	210.28	1.0369	0.88867	1.3629	586.75	-0.13289	242.06	0.088669	0.010372	18.685	0.053519	382.51	402.97	1.7232	0.78321	0.93330	146.58	30.321	11.008	0.012185
280.84	0.38360	1268.9	0.00078808	210.12	210.42	1.0374	0.88880	1.3632	586.29	-0.13237	241.76	0.088625	0.010358	18.747	0.053342	382.56	403.02	1.7232	0.78351	0.93379	146.57	30.289	11.012	0.012194
280.94	0.38490	1268.6	0.00078829	210.25	210.56	1.0378	0.88893	1.3635	585.84	-0.13185	241.46	0.088581	0.010344	18.809	0.053166	382.62	403.08	1.7231	0.78380	0.93429	146.56	30.257	11.016	0.012203
281.04	0.38620	1268.2	0.00078851	210.39	210.69	1.0383	0.88906	1.3638	585.38	-0.13133	241.16	0.088538	0.010330	18.871	0.052992	382.67	403.14	1.7231	0.78410	0.93479	146.55	30.225	11.019	0.012212
281.14	0.38750	1267.9	0.00078872	210.52	210.83	1.0388	0.88918	1.3641	584.92	-0.13081	240.86	0.088495	0.010317	18.933	0.052818	382.72	403.19	1.7230	0.78440	0.93528	146.55	30.194	11.023	0.012221
281.24	0.38881	1267.5	0.00078893	210.66	210.96	1.0393	0.88931	1.3644	584.47	-0.13029	240.56	0.088451	0.010303	18.995	0.052646	382.78	403.25	1.7230	0.78469	0.93577	146.54	30.162	11.027	0.012230
281.34	0.39011	1267.2	0.00078914	210.79	211.10	1.0398	0.88944	1.3647	584.02	-0.12976	240.26	0.088408	0.010290	19.057	0.052474	382.83	403.30	1.7229	0.78499	0.93627	146.53	30.131	11.031	0.012239
281.44	0.39141	1266.9	0.00078935	210.92	211.23	1.0402	0.88956	1.3650	583.57	-0.12924	239.96	0.088365	0.010276	19.119	0.052304	382.89	403.36	1.7229	0.78528	0.93676	146.52	30.100	11.034	0.012247
281.54	0.39271	1266.5	0.00078956	211.06	211.37	1.0407	0.88969	1.3653	583.11	-0.12872	239.67	0.088322	0.010263	19.181	0.052135	382.94	403.41	1.7228	0.78557	0.93725	146.52	30.069	11.038	0.012256
281.63	0.39401	1266.2	0.00078977	211.19	211.50	1.0412	0.88982	1.3656	582.67	-0.12820	239.37	0.088280	0.010249	19.243	0.051967	382.99	403.47	1.7228	0.78587	0.93775	146.51	30.038	11.042	0.012265
281.73	0.39531	1265.9	0.00078998	211.32	211.63	1.0416	0.88994	1.3659	582.22	-0.12768	239.08	0.088237	0.010236	19.305	0.051800	383.05	403.52	1.7228	0.78616	0.93824	146.50	30.008	11.045	0.012274
281.83	0.39661	1265.5	0.00079019	211.45	211.77	1.0421	0.89007	1.3662	581.77	-0.12716	238.79	0.088195	0.010223	19.367	0.051634	383.10	403.58	1.7227	0.78645	0.93873	146.49	29.977	11.049	0.012283
