Temperature (K)	Pressure (MPa)	Density (l, kg/m3)	Volume (l, m3/kg)	Internal Energy (l, kJ/kg)	Enthalpy (l, kJ/kg)	Entropy (l, J/g*K)	Cv (l, J/g*K)	Cp (l, J/g*K)	Sound Spd. (l, m/s)	Joule-Thomson (l, K/MPa)	Viscosity (l, uPa*s)	Therm. Cond. (l, W/m*K)	Surf. Tension (l, N/m)	Density (v, kg/m3)	Volume (v, m3/kg)	Internal Energy (v, kJ/kg)	Enthalpy (v, kJ/kg)	Entropy (v, J/g*K)	Cv (v, J/g*K)	Cp (v, J/g*K)	Sound Spd. (v, m/s)	Joule-Thomson (v, K/MPa)	Viscosity (v, uPa*s)	Therm. Cond. (v, W/m*K)
233.94	1.0341	1113.3	0.00089823	113.57	114.50	0.67237	0.95197	2.0157	850.55	-0.065321	190.23	0.15578	0.012503	26.880	0.037202	397.01	435.49	2.0444	0.68343	1.0407	223.46	21.324	11.787	0.012843
233.98	1.0355	1113.2	0.00089835	113.65	114.58	0.67269	0.95192	2.0159	850.29	-0.065107	190.11	0.15574	0.012495	26.916	0.037153	397.02	435.49	2.0442	0.68356	1.0411	223.46	21.316	11.789	0.012847
234.02	1.0369	1113.0	0.00089846	113.72	114.65	0.67300	0.95188	2.0160	850.02	-0.064894	190.00	0.15569	0.012487	26.951	0.037104	397.03	435.50	2.0441	0.68368	1.0414	223.46	21.307	11.791	0.012852
234.05	1.0383	1112.9	0.00089858	113.79	114.72	0.67331	0.95184	2.0162	849.76	-0.064681	189.89	0.15565	0.012479	26.987	0.037056	397.03	435.51	2.0439	0.68381	1.0417	223.45	21.298	11.793	0.012856
234.09	1.0397	1112.7	0.00089870	113.86	114.80	0.67361	0.95180	2.0164	849.49	-0.064467	189.78	0.15560	0.012471	27.022	0.037007	397.04	435.52	2.0437	0.68394	1.0421	223.45	21.290	11.795	0.012860
234.13	1.0410	1112.6	0.00089881	113.94	114.87	0.67392	0.95176	2.0166	849.23	-0.064253	189.66	0.15556	0.012463	27.057	0.036958	397.05	435.52	2.0435	0.68406	1.0424	223.45	21.281	11.797	0.012864
234.16	1.0424	1112.4	0.00089893	114.01	114.95	0.67423	0.95171	2.0168	848.97	-0.064040	189.55	0.15552	0.012455	27.093	0.036910	397.05	435.53	2.0433	0.68419	1.0428	223.45	21.273	11.799	0.012868
234.20	1.0438	1112.3	0.00089904	114.08	115.02	0.67454	0.95167	2.0170	848.70	-0.063826	189.44	0.15547	0.012446	27.128	0.036862	397.06	435.54	2.0431	0.68432	1.0431	223.45	21.264	11.801	0.012872
234.23	1.0452	1112.1	0.00089916	114.15	115.09	0.67485	0.95163	2.0172	848.44	-0.063613	189.33	0.15543	0.012438	27.164	0.036814	397.07	435.54	2.0429	0.68444	1.0435	223.44	21.256	11.803	0.012876
234.27	1.0466	1112.0	0.00089928	114.22	115.17	0.67516	0.95159	2.0174	848.17	-0.063399	189.22	0.15538	0.012430	27.199	0.036766	397.07	435.55	2.0427	0.68457	1.0438	223.44	21.247	11.805	0.012881
234.31	1.0480	1111.9	0.00089939	114.30	115.24	0.67547	0.95155	2.0176	847.91	-0.063185	189.11	0.15534	0.012422	27.235	0.036718	397.08	435.56	2.0426	0.68470	1.0442	223.44	21.239	11.807	0.012885
234.34	1.0493	1111.7	0.00089951	114.37	115.31	0.67577	0.95150	2.0177	847.65	-0.062972	189.00	0.15530	0.012414	27.270	0.036670	397.09	435.57	2.0424	0.68483	1.0445	223.44	21.230	11.809	0.012889
234.38	1.0507	1111.6	0.00089962	114.44	115.39	0.67608	0.95146	2.0179	847.39	-0.062758	188.88	0.15525	0.012406	27.306	0.036622	397.09	435.57	2.0422	0.68495	1.0449	223.44	21.222	11.811	0.012893
234.42	1.0521	1111.4	0.00089974	114.51	115.46	0.67639	0.95142	2.0181	847.12	-0.062544	188.77	0.15521	0.012398	27.341	0.036575	397.10	435.58	2.0420	0.68508	1.0452	223.43	21.213	11.813	0.012897
234.45	1.0535	1111.3	0.00089986	114.58	115.53	0.67669	0.95138	2.0183	846.86	-0.062330	188.66	0.15517	0.012390	27.377	0.036527	397.11	435.59	2.0418	0.68520	1.0456	223.43	21.205	11.815	0.012901
234.49	1.0549	1111.1	0.00089997	114.66	115.60	0.67700	0.95134	2.0185	846.60	-0.062117	188.55	0.15512	0.012382	27.412	0.036480	397.11	435.59	2.0416	0.68533	1.0459	223.43	21.196	11.817	0.012905
234.52	1.0563	1111.0	0.00090009	114.73	115.68	0.67730	0.95130	2.0187	846.34	-0.061903	188.44	0.15508	0.012374	27.448	0.036433	397.12	435.60	2.0414	0.68546	1.0462	223.43	21.188	11.819	0.012909
234.56	1.0576	1110.9	0.00090020	114.80	115.75	0.67761	0.95126	2.0189	846.08	-0.061689	188.33	0.15503	0.012366	27.483	0.036386	397.13	435.61	2.0413	0.68558	1.0466	223.43	21.179	11.821	0.012914
234.60	1.0590	1110.7	0.00090032	114.87	115.82	0.67791	0.95122	2.0191	845.82	-0.061475	188.22	0.15499	0.012358	27.519	0.036339	397.13	435.62	2.0411	0.68571	1.0469	223.42	21.171	11.823	0.012918
234.63	1.0604	1110.6	0.00090043	114.94	115.90	0.67822	0.95117	2.0193	845.55	-0.061261	188.11	0.15495	0.012350	27.554	0.036292	397.14	435.62	2.0409	0.68584	1.0473	223.42	21.163	11.825	0.012922
234.67	1.0618	1110.4	0.00090055	115.01	115.97	0.67852	0.95113	2.0194	845.29	-0.061047	188.00	0.15490	0.012342	27.590	0.036245	397.14	435.63	2.0407	0.68596	1.0476	223.42	21.154	11.827	0.012926
234.70	1.0632	1110.3	0.00090067	115.08	116.04	0.67883	0.95109	2.0196	845.03	-0.060833	187.89	0.15486	0.012334	27.625	0.036199	397.15	435.64	2.0405	0.68609	1.0480	223.42	21.146	11.829	0.012930
234.74	1.0646	1110.1	0.00090078	115.15	116.11	0.67913	0.95105	2.0198	844.77	-0.060619	187.79	0.15482	0.012326	27.661	0.036152	397.16	435.64	2.0403	0.68621	1.0483	223.42	21.138	11.831	0.012934
234.77	1.0659	1110.0	0.00090090	115.23	116.19	0.67943	0.95101	2.0200	844.51	-0.060405	187.68	0.15477	0.012318	27.696	0.036106	397.16	435.65	2.0402	0.68634	1.0487	223.41	21.129	11.833	0.012938
234.81	1.0673	1109.9	0.00090101	115.30	116.26	0.67974	0.95097	2.0202	844.25	-0.060191	187.57	0.15473	0.012310	27.732	0.036060	397.17	435.66	2.0400	0.68647	1.0490	223.41	21.121	11.835	0.012942
234.85	1.0687	1109.7	0.00090113	115.37	116.33	0.68004	0.95093	2.0204	843.99	-0.059977	187.46	0.15469	0.012302	27.767	0.036013	397.18	435.66	2.0398	0.68659	1.0494	223.41	21.113	11.837	0.012947
234.88	1.0701	1109.6	0.00090124	115.44	116.40	0.68034	0.95089	2.0206	843.73	-0.059763	187.35	0.15464	0.012294	27.803	0.035967	397.18	435.67	2.0396	0.68672	1.0497	223.41	21.104	11.839	0.012951
234.92	1.0715	1109.4	0.00090136	115.51	116.48	0.68064	0.95085	2.0208	843.48	-0.059548	187.24	0.15460	0.012286	27.838	0.035921	397.19	435.68	2.0394	0.68684	1.0501	223.41	21.096	11.840	0.012955
234.95	1.0729	1109.3	0.00090147	115.58	116.55	0.68095	0.95081	2.0210	843.22	-0.059334	187.13	0.15456	0.012278	27.874	0.035876	397.19	435.68	2.0392	0.68697	1.0504	223.40	21.088	11.842	0.012959
234.99	1.0742	1109.2	0.00090159	115.65	116.62	0.68125	0.95077	2.0212	842.96	-0.059120	187.03	0.15451	0.012270	27.910	0.035830	397.20	435.69	2.0391	0.68709	1.0508	223.40	21.080	11.844	0.012963
235.02	1.0756	1109.0	0.00090170	115.72	116.69	0.68155	0.95073	2.0214	842.70	-0.058906	186.92	0.15447	0.012262	27.945	0.035784	397.21	435.70	2.0389	0.68722	1.0511	223.40	21.071	11.846	0.012967
235.06	1.0770	1108.9	0.00090182	115.79	116.76	0.68185	0.95069	2.0215	842.44	-0.058691	186.81	0.15443	0.012254	27.981	0.035739	397.21	435.70	2.0387	0.68735	1.0514	223.40	21.063	11.848	0.012971
235.10	1.0784	1108.7	0.00090193	115.86	116.84	0.68215	0.95065	2.0217	842.18	-0.058477	186.70	0.15439	0.012246	28.016	0.035694	397.22	435.71	2.0385	0.68747	1.0518	223.39	21.055	11.850	0.012975
235.13	1.0798	1108.6	0.00090205	115.93	116.91	0.68245	0.95061	2.0219	841.93	-0.058263	186.60	0.15434	0.012239	28.052	0.035648	397.23	435.72	2.0383	0.68760	1.0521	223.39	21.047	11.852	0.012979
235.17	1.0812	1108.4	0.00090216	116.00	116.98	0.68275	0.95057	2.0221	841.67	-0.058048	186.49	0.15430	0.012231	28.087	0.035603	397.23	435.72	2.0382	0.68772	1.0525	223.39	21.039	11.854	0.012983
235.20	1.0825	1108.3	0.00090228	116.07	117.05	0.68305	0.95053	2.0223	841.41	-0.057834	186.38	0.15426	0.012223	28.123	0.035558	397.24	435.73	2.0380	0.68785	1.0528	223.39	21.031	11.856	0.012988
235.24	1.0839	1108.2	0.00090239	116.14	117.12	0.68335	0.95049	2.0225	841.15	-0.057619	186.28	0.15421	0.012215	28.158	0.035513	397.24	435.74	2.0378	0.68797	1.0532	223.39	21.022	11.858	0.012992
235.27	1.0853	1108.0	0.00090251	116.21	117.19	0.68365	0.95045	2.0227	840.90	-0.057405	186.17	0.15417	0.012207	28.194	0.035469	397.25	435.74	2.0376	0.68810	1.0535	223.38	21.014	11.860	0.012996
235.31	1.0867	1107.9	0.00090262	116.28	117.27	0.68395	0.95041	2.0229	840.64	-0.057190	186.06	0.15413	0.012199	28.229	0.035424	397.26	435.75	2.0374	0.68822	1.0539	223.38	21.006	11.862	0.013000
235.34	1.0881	1107.7	0.00090274	116.35	117.34	0.68425	0.95037	2.0231	840.39	-0.056976	185.96	0.15409	0.012191	28.265	0.035379	397.26	435.76	2.0373	0.68835	1.0542	223.38	20.998	11.864	0.013004
235.38	1.0894	1107.6	0.00090285	116.42	117.41	0.68454	0.95033	2.0233	840.13	-0.056761	185.85	0.15404	0.012184	28.301	0.035335	397.27	435.76	2.0371	0.68847	1.0546	223.38	20.990	11.866	0.013008
235.41	1.0908	1107.5	0.00090296	116.49	117.48	0.68484	0.95029	2.0235	839.87	-0.056547	185.74	0.15400	0.012176	28.336	0.035291	397.27	435.77	2.0369	0.68860	1.0549	223.37	20.982	11.868	0.013012
235.45	1.0922	1107.3	0.00090308	116.56	117.55	0.68514	0.95025	2.0237	839.62	-0.056332	185.64	0.15396	0.012168	28.372	0.035246	397.28	435.78	2.0367	0.68872	1.0553	223.37	20.974	11.870	0.013016
235.48	1.0936	1107.2	0.00090319	116.63	117.62	0.68544	0.95021	2.0238	839.36	-0.056117	185.53	0.15392	0.012160	28.407	0.035202	397.29	435.78	2.0365	0.68885	1.0556	223.37	20.966	11.871	0.013020
235.52	1.0950	1107.0	0.00090331	116.70	117.69	0.68573	0.95017	2.0240	839.11	-0.055903	185.43	0.15387	0.012152	28.443	0.035158	397.29	435.79	2.0364	0.68897	1.0560	223.37	20.958	11.873	0.013024
235.55	1.0964	1106.9	0.00090342	116.77	117.76	0.68603	0.95013	2.0242	838.85	-0.055688	185.32	0.15383	0.012145	28.478	0.035114	397.30	435.80	2.0362	0.68909	1.0563	223.37	20.950	11.875	0.013028
235.59	1.0977	1106.8	0.00090354	116.84	117.84	0.68633	0.95009	2.0244	838.60	-0.055473	185.22	0.15379	0.012137	28.514	0.035070	397.30	435.80	2.0360	0.68922	1.0567	223.36	20.942	11.877	0.013033
235.62	1.0991	1106.6	0.00090365	116.91	117.91	0.68662	0.95005	2.0246	838.34	-0.055258	185.11	0.15375	0.012129	28.550	0.035027	397.31	435.81	2.0358	0.68934	1.0570	223.36	20.934	11.879	0.013037
235.66	1.1005	1106.5	0.00090376	116.98	117.98	0.68692	0.95001	2.0248	838.09	-0.055043	185.01	0.15370	0.012121	28.585	0.034983	397.32	435.82	2.0356	0.68947	1.0573	223.36	20.926	11.881	0.013041
235.69	1.1019	1106.3	0.00090388	117.05	118.05	0.68721	0.94997	2.0250	837.83	-0.054829	184.90	0.15366	0.012114	28.621	0.034940	397.32	435.82	2.0355	0.68959	1.0577	223.36	20.918	11.883	0.013045
235.73	1.1033	1106.2	0.00090399	117.12	118.12	0.68751	0.94994	2.0252	837.58	-0.054614	184.80	0.15362	0.012106	28.656	0.034896	397.33	435.83	2.0353	0.68972	1.0580	223.35	20.910	11.885	0.013049
235.76	1.1047	1106.1	0.00090411	117.19	118.19	0.68780	0.94990	2.0254	837.33	-0.054399	184.69	0.15358	0.012098	28.692	0.034853	397.33	435.83	2.0351	0.68984	1.0584	223.35	20.902	11.887	0.013053
235.80	1.1060	1105.9	0.00090422	117.26	118.26	0.68810	0.94986	2.0256	837.07	-0.054184	184.59	0.15354	0.012090	28.728	0.034810	397.34	435.84	2.0349	0.68996	1.0587	223.35	20.894	11.889	0.013057
235.83	1.1074	1105.8	0.00090433	117.33	118.33	0.68839	0.94982	2.0258	836.82	-0.053969	184.49	0.15349	0.012083	28.763	0.034767	397.35	435.85	2.0347	0.69009	1.0591	223.35	20.886	11.891	0.013061
235.87	1.1088	1105.6	0.00090445	117.40	118.40	0.68869	0.94978	2.0260	836.57	-0.053754	184.38	0.15345	0.012075	28.799	0.034724	397.35	435.85	2.0346	0.69021	1.0594	223.34	20.878	11.893	0.013065
235.90	1.1102	1105.5	0.00090456	117.47	118.47	0.68898	0.94974	2.0262	836.31	-0.053539	184.28	0.15341	0.012067	28.834	0.034681	397.36	435.86	2.0344	0.69034	1.0598	223.34	20.870	11.895	0.013069
235.94	1.1116	1105.4	0.00090467	117.54	118.54	0.68927	0.94970	2.0264	836.06	-0.053324	184.18	0.15337	0.012059	28.870	0.034638	397.36	435.87	2.0342	0.69046	1.0601	223.34	20.862	11.896	0.013073
235.97	1.1130	1105.2	0.00090479	117.61	118.61	0.68957	0.94966	2.0265	835.81	-0.053109	184.07	0.15333	0.012052	28.906	0.034595	397.37	435.87	2.0340	0.69058	1.0605	223.34	20.854	11.898	0.013077
236.01	1.1143	1105.1	0.00090490	117.68	118.68	0.68986	0.94963	2.0267	835.56	-0.052893	183.97	0.15328	0.012044	28.941	0.034553	397.37	435.88	2.0339	0.69071	1.0608	223.33	20.846	11.900	0.013081
236.04	1.1157	1105.0	0.00090502	117.74	118.75	0.69015	0.94959	2.0269	835.31	-0.052678	183.87	0.15324	0.012036	28.977	0.034510	397.38	435.88	2.0337	0.69083	1.0612	223.33	20.838	11.902	0.013085
236.08	1.1171	1104.8	0.00090513	117.81	118.82	0.69044	0.94955	2.0271	835.05	-0.052463	183.76	0.15320	0.012029	29.013	0.034468	397.39	435.89	2.0335	0.69096	1.0615	223.33	20.831	11.904	0.013090
236.11	1.1185	1104.7	0.00090524	117.88	118.89	0.69074	0.94951	2.0273	834.80	-0.052248	183.66	0.15316	0.012021	29.048	0.034426	397.39	435.90	2.0333	0.69108	1.0619	223.33	20.823	11.906	0.013094
236.14	1.1199	1104.5	0.00090536	117.95	118.96	0.69103	0.94947	2.0275	834.55	-0.052032	183.56	0.15312	0.012013	29.084	0.034383	397.40	435.90	2.0332	0.69120	1.0622	223.32	20.815	11.908	0.013098
236.18	1.1213	1104.4	0.00090547	118.02	119.03	0.69132	0.94943	2.0277	834.30	-0.051817	183.46	0.15308	0.012006	29.119	0.034341	397.40	435.91	2.0330	0.69133	1.0626	223.32	20.807	11.910	0.013102
236.21	1.1226	1104.3	0.00090558	118.09	119.10	0.69161	0.94940	2.0279	834.05	-0.051602	183.35	0.15303	0.011998	29.155	0.034299	397.41	435.91	2.0328	0.69145	1.0629	223.32	20.799	11.912	0.013106
236.25	1.1240	1104.1	0.00090570	118.16	119.17	0.69190	0.94936	2.0281	833.80	-0.051386	183.25	0.15299	0.011991	29.191	0.034258	397.41	435.92	2.0326	0.69157	1.0632	223.32	20.791	11.914	0.013110
236.28	1.1254	1104.0	0.00090581	118.23	119.24	0.69219	0.94932	2.0283	833.55	-0.051171	183.15	0.15295	0.011983	29.226	0.034216	397.42	435.93	2.0325	0.69170	1.0636	223.31	20.784	11.916	0.013114
236.32	1.1268	1103.8	0.00090592	118.29	119.31	0.69248	0.94928	2.0285	833.30	-0.050955	183.05	0.15291	0.011975	29.262	0.034174	397.43	435.93	2.0323	0.69182	1.0639	223.31	20.776	11.917	0.013118
236.35	1.1282	1103.7	0.00090604	118.36	119.38	0.69277	0.94924	2.0287	833.05	-0.050740	182.95	0.15287	0.011968	29.298	0.034133	397.43	435.94	2.0321	0.69194	1.0643	223.31	20.768	11.919	0.013122
236.39	1.1296	1103.6	0.00090615	118.43	119.45	0.69306	0.94920	2.0289	832.80	-0.050524	182.85	0.15283	0.011960	29.333	0.034091	397.44	435.94	2.0319	0.69207	1.0646	223.31	20.760	11.921	0.013126
236.42	1.1309	1103.4	0.00090626	118.50	119.52	0.69335	0.94917	2.0291	832.55	-0.050309	182.74	0.15279	0.011953	29.369	0.034050	397.44	435.95	2.0318	0.69219	1.0650	223.30	20.753	11.923	0.013130
236.45	1.1323	1103.3	0.00090637	118.57	119.59	0.69364	0.94913	2.0293	832.30	-0.050093	182.64	0.15274	0.011945	29.405	0.034008	397.45	435.96	2.0316	0.69231	1.0653	223.30	20.745	11.925	0.013134
236.49	1.1337	1103.2	0.00090649	118.63	119.66	0.69393	0.94909	2.0295	832.05	-0.049878	182.54	0.15270	0.011937	29.440	0.033967	397.45	435.96	2.0314	0.69243	1.0657	223.30	20.737	11.927	0.013138
236.52	1.1351	1103.0	0.00090660	118.70	119.73	0.69422	0.94905	2.0297	831.80	-0.049662	182.44	0.15266	0.011930	29.476	0.033926	397.46	435.97	2.0312	0.69256	1.0660	223.29	20.730	11.929	0.013142
236.56	1.1365	1102.9	0.00090671	118.77	119.80	0.69450	0.94902	2.0298	831.55	-0.049446	182.34	0.15262	0.011922	29.512	0.033885	397.46	435.97	2.0311	0.69268	1.0664	223.29	20.722	11.931	0.013146
236.59	1.1378	1102.7	0.00090683	118.84	119.87	0.69479	0.94898	2.0300	831.31	-0.049230	182.24	0.15258	0.011915	29.547	0.033844	397.47	435.98	2.0309	0.69280	1.0667	223.29	20.714	11.933	0.013150
236.62	1.1392	1102.6	0.00090694	118.91	119.94	0.69508	0.94894	2.0302	831.06	-0.049015	182.14	0.15254	0.011907	29.583	0.033803	397.48	435.98	2.0307	0.69293	1.0671	223.29	20.707	11.934	0.013154
236.66	1.1406	1102.5	0.00090705	118.97	120.01	0.69537	0.94890	2.0304	830.81	-0.048799	182.04	0.15250	0.011900	29.619	0.033763	397.48	435.99	2.0305	0.69305	1.0674	223.28	20.699	11.936	0.013158
236.69	1.1420	1102.3	0.00090716	119.04	120.08	0.69565	0.94887	2.0306	830.56	-0.048583	181.94	0.15246	0.011892	29.654	0.033722	397.49	436.00	2.0304	0.69317	1.0678	223.28	20.691	11.938	0.013163
236.73	1.1434	1102.2	0.00090728	119.11	120.15	0.69594	0.94883	2.0308	830.31	-0.048367	181.84	0.15242	0.011885	29.690	0.033682	397.49	436.00	2.0302	0.69329	1.0681	223.28	20.684	11.940	0.013167
236.76	1.1448	1102.1	0.00090739	119.18	120.22	0.69623	0.94879	2.0310	830.07	-0.048151	181.74	0.15237	0.011877	29.726	0.033641	397.50	436.01	2.0300	0.69342	1.0685	223.28	20.676	11.942	0.013171
236.79	1.1461	1101.9	0.00090750	119.25	120.29	0.69651	0.94875	2.0312	829.82	-0.047935	181.64	0.15233	0.011870	29.761	0.033601	397.50	436.01	2.0299	0.69354	1.0688	223.27	20.668	11.944	0.013175
236.83	1.1475	1101.8	0.00090761	119.31	120.35	0.69680	0.94872	2.0314	829.57	-0.047719	181.54	0.15229	0.011862	29.797	0.033560	397.51	436.02	2.0297	0.69366	1.0692	223.27	20.661	11.946	0.013179
236.86	1.1489	1101.7	0.00090773	119.38	120.42	0.69709	0.94868	2.0316	829.33	-0.047503	181.44	0.15225	0.011855	29.833	0.033520	397.51	436.03	2.0295	0.69378	1.0695	223.27	20.653	11.948	0.013183
236.90	1.1503	1101.5	0.00090784	119.45	120.49	0.69737	0.94864	2.0318	829.08	-0.047287	181.34	0.15221	0.011847	29.868	0.033480	397.52	436.03	2.0293	0.69390	1.0699	223.26	20.646	11.950	0.013187
236.93	1.1517	1101.4	0.00090795	119.52	120.56	0.69766	0.94861	2.0320	828.83	-0.047071	181.24	0.15217	0.011840	29.904	0.033440	397.52	436.04	2.0292	0.69403	1.0702	223.26	20.638	11.951	0.013191
236.96	1.1531	1101.2	0.00090806	119.58	120.63	0.69794	0.94857	2.0322	828.59	-0.046855	181.14	0.15213	0.011832	29.940	0.033400	397.53	436.04	2.0290	0.69415	1.0706	223.26	20.630	11.953	0.013195
237.00	1.1544	1101.1	0.00090818	119.65	120.70	0.69823	0.94853	2.0324	828.34	-0.046639	181.05	0.15209	0.011825	29.975	0.033361	397.53	436.05	2.0288	0.69427	1.0709	223.26	20.623	11.955	0.013199
237.03	1.1558	1101.0	0.00090829	119.72	120.77	0.69851	0.94850	2.0326	828.09	-0.046423	180.95	0.15205	0.011817	30.011	0.033321	397.54	436.05	2.0287	0.69439	1.0712	223.25	20.615	11.957	0.013203
237.06	1.1572	1100.8	0.00090840	119.78	120.84	0.69879	0.94846	2.0328	827.85	-0.046206	180.85	0.15201	0.011810	30.047	0.033281	397.55	436.06	2.0285	0.69451	1.0716	223.25	20.608	11.959	0.013207
237.10	1.1586	1100.7	0.00090851	119.85	120.90	0.69908	0.94842	2.0330	827.60	-0.045990	180.75	0.15197	0.011803	30.083	0.033242	397.55	436.06	2.0283	0.69464	1.0719	223.25	20.600	11.961	0.013211
237.13	1.1600	1100.6	0.00090862	119.92	120.97	0.69936	0.94839	2.0332	827.36	-0.045774	180.65	0.15193	0.011795	30.118	0.033202	397.56	436.07	2.0281	0.69476	1.0723	223.25	20.593	11.963	0.013215
237.17	1.1614	1100.4	0.00090874	119.99	121.04	0.69965	0.94835	2.0334	827.11	-0.045557	180.55	0.15189	0.011788	30.154	0.033163	397.56	436.08	2.0280	0.69488	1.0726	223.24	20.585	11.965	0.013219
237.20	1.1627	1100.3	0.00090885	120.05	121.11	0.69993	0.94831	2.0336	826.87	-0.045341	180.46	0.15185	0.011780	30.190	0.033124	397.57	436.08	2.0278	0.69500	1.0730	223.24	20.578	11.966	0.013223
237.23	1.1641	1100.2	0.00090896	120.12	121.18	0.70021	0.94828	2.0338	826.62	-0.045125	180.36	0.15181	0.011773	30.225	0.033085	397.57	436.09	2.0276	0.69512	1.0733	223.24	20.570	11.968	0.013227
237.27	1.1655	1100.0	0.00090907	120.19	121.25	0.70049	0.94824	2.0340	826.38	-0.044908	180.26	0.15176	0.011765	30.261	0.033046	397.58	436.09	2.0275	0.69525	1.0737	223.23	20.563	11.970	0.013231
237.30	1.1669	1099.9	0.00090918	120.25	121.31	0.70078	0.94820	2.0342	826.14	-0.044692	180.16	0.15172	0.011758	30.297	0.033007	397.58	436.10	2.0273	0.69537	1.0740	223.23	20.556	11.972	0.013235
237.33	1.1683	1099.8	0.00090929	120.32	121.38	0.70106	0.94817	2.0344	825.89	-0.044475	180.07	0.15168	0.011751	30.333	0.032968	397.59	436.10	2.0271	0.69549	1.0744	223.23	20.548	11.974	0.013239
237.37	1.1697	1099.6	0.00090941	120.39	121.45	0.70134	0.94813	2.0346	825.65	-0.044259	179.97	0.15164	0.011743	30.368	0.032929	397.59	436.11	2.0270	0.69561	1.0747	223.23	20.541	11.976	0.013243
237.40	1.1710	1099.5	0.00090952	120.45	121.52	0.70162	0.94810	2.0348	825.40	-0.044042	179.87	0.15160	0.011736	30.404	0.032890	397.60	436.11	2.0268	0.69573	1.0751	223.22	20.533	11.978	0.013247
237.43	1.1724	1099.3	0.00090963	120.52	121.59	0.70190	0.94806	2.0350	825.16	-0.043825	179.78	0.15156	0.011729	30.440	0.032852	397.60	436.12	2.0266	0.69585	1.0754	223.22	20.526	11.979	0.013251
237.47	1.1738	1099.2	0.00090974	120.59	121.66	0.70218	0.94802	2.0352	824.92	-0.043609	179.68	0.15152	0.011721	30.476	0.032813	397.61	436.12	2.0264	0.69597	1.0758	223.22	20.519	11.981	0.013255
237.50	1.1752	1099.1	0.00090985	120.65	121.72	0.70246	0.94799	2.0353	824.67	-0.043392	179.58	0.15148	0.011714	30.511	0.032775	397.61	436.13	2.0263	0.69609	1.0761	223.21	20.511	11.983	0.013259
237.53	1.1766	1098.9	0.00090996	120.72	121.79	0.70274	0.94795	2.0355	824.43	-0.043175	179.49	0.15144	0.011707	30.547	0.032736	397.62	436.13	2.0261	0.69622	1.0765	223.21	20.504	11.985	0.013263
237.57	1.1779	1098.8	0.00091008	120.79	121.86	0.70302	0.94791	2.0357	824.19	-0.042958	179.39	0.15140	0.011699	30.583	0.032698	397.62	436.14	2.0259	0.69634	1.0768	223.21	20.496	11.987	0.013267
237.60	1.1793	1098.7	0.00091019	120.85	121.93	0.70330	0.94788	2.0359	823.95	-0.042741	179.29	0.15136	0.011692	30.619	0.032660	397.63	436.14	2.0258	0.69646	1.0772	223.20	20.489	11.989	0.013271
237.63	1.1807	1098.5	0.00091030	120.92	121.99	0.70358	0.94784	2.0361	823.70	-0.042525	179.20	0.15132	0.011685	30.654	0.032622	397.63	436.15	2.0256	0.69658	1.0775	223.20	20.482	11.991	0.013275
237.67	1.1821	1098.4	0.00091041	120.99	122.06	0.70386	0.94781	2.0363	823.46	-0.042308	179.10	0.15128	0.011677	30.690	0.032584	397.64	436.16	2.0254	0.69670	1.0779	223.20	20.474	11.992	0.013279
237.70	1.1835	1098.3	0.00091052	121.05	122.13	0.70414	0.94777	2.0365	823.22	-0.042091	179.01	0.15124	0.011670	30.726	0.032546	397.64	436.16	2.0253	0.69682	1.0782	223.20	20.467	11.994	0.013283
237.73	1.1849	1098.1	0.00091063	121.12	122.20	0.70442	0.94774	2.0367	822.98	-0.041874	178.91	0.15120	0.011663	30.762	0.032508	397.65	436.17	2.0251	0.69694	1.0786	223.19	20.460	11.996	0.013287
237.77	1.1862	1098.0	0.00091074	121.18	122.26	0.70470	0.94770	2.0369	822.74	-0.041657	178.81	0.15116	0.011655	30.797	0.032470	397.65	436.17	2.0249	0.69706	1.0789	223.19	20.453	11.998	0.013291
237.80	1.1876	1097.9	0.00091085	121.25	122.33	0.70498	0.94767	2.0371	822.50	-0.041440	178.72	0.15112	0.011648	30.833	0.032433	397.66	436.18	2.0248	0.69718	1.0793	223.19	20.445	12.000	0.013295
237.83	1.1890	1097.7	0.00091097	121.32	122.40	0.70525	0.94763	2.0373	822.25	-0.041223	178.62	0.15108	0.011641	30.869	0.032395	397.66	436.18	2.0246	0.69730	1.0796	223.18	20.438	12.002	0.013299
237.86	1.1904	1097.6	0.00091108	121.38	122.47	0.70553	0.94759	2.0375	822.01	-0.041005	178.53	0.15104	0.011634	30.905	0.032357	397.67	436.19	2.0244	0.69742	1.0800	223.18	20.431	12.004	0.013303
237.90	1.1918	1097.5	0.00091119	121.45	122.53	0.70581	0.94756	2.0377	821.77	-0.040788	178.43	0.15100	0.011626	30.941	0.032320	397.67	436.19	2.0243	0.69755	1.0803	223.18	20.423	12.005	0.013307
237.93	1.1932	1097.3	0.00091130	121.51	122.60	0.70609	0.94752	2.0379	821.53	-0.040571	178.34	0.15097	0.011619	30.976	0.032283	397.68	436.20	2.0241	0.69767	1.0807	223.17	20.416	12.007	0.013311
237.96	1.1945	1097.2	0.00091141	121.58	122.67	0.70636	0.94749	2.0381	821.29	-0.040354	178.24	0.15093	0.011612	31.012	0.032245	397.68	436.20	2.0239	0.69779	1.0810	223.17	20.409	12.009	0.013315
